image,yaw_deg,pitch_deg,roll_deg,Group,source_csv
SUT48_20220611 (30).jpg,8.7662,-10.5094,-7.1612,STU48,ex_STU48_20220611_angle.csv
SUT48_20220611 (31).jpg,11.0681,-12.4933,2.9079,STU48,ex_STU48_20220611_angle.csv
SUT48_20220611 (32).jpg,-7.0003,-15.2635,-3.5921,STU48,ex_STU48_20220611_angle.csv
SUT48_20220611 (33).jpg,9.05,-3.0108,2.1486,STU48,ex_STU48_20220611_angle.csv
SUT48_20220611 (34).jpg,9.0937,-14.9806,12.7042,STU48,ex_STU48_20220611_angle.csv
SUT48_20220611 (35).jpg,5.7665,-12.4849,12.9777,STU48,ex_STU48_20220611_angle.csv
SUT48_20230610 (1).jpg,-4.492,-7.3076,-0.2201,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (2).jpg,15.1477,-7.7137,6.402,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (3).jpg,10.4068,-11.7676,5.8875,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (4).jpg,-0.5753,-10.6853,-0.6001,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (5).jpg,-0.3566,-10.5732,1.957,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (6).jpg,7.7874,-6.0783,0.2917,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (7).jpg,1.2879,-9.9183,1.8625,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (8).jpg,5.2808,-11.9885,2.5788,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (9).jpg,-7.3688,-9.3923,-1.7698,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (10).jpg,12.3488,-13.3846,10.1219,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (11).jpg,12.623,-12.199,5.8015,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (12).jpg,-7.5465,-8.8182,-6.0732,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (13).jpg,-6.502,-7.4374,-1.5285,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (14).jpg,6.9096,-11.9305,6.894,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (15).jpg,8.8393,-6.3432,2.3558,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (16).jpg,11.2241,-11.6061,6.5178,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (17).jpg,9.8133,-5.1469,1.4463,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (18).jpg,7.5422,-10.5261,3.6243,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (19).jpg,12.5795,-9.7038,1.3562,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (20).jpg,15.0242,-17.3772,11.4676,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (21).jpg,11.6836,-12.0649,3.2658,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (22).jpg,-6.4361,-9.6997,-3.089,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (23).jpg,2.0722,-9.6883,5.2689,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (24).jpg,11.2052,-12.8971,11.9016,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (25).jpg,-10.4582,-7.529,-4.2842,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (26).jpg,-1.4863,-5.4789,4.5257,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (27).jpg,4.2014,-8.5309,2.8654,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (28).jpg,7.1556,-7.5373,5.2401,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (29).jpg,17.4981,-6.9346,7.3003,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (30).jpg,10.7244,-9.5044,3.9867,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (31).jpg,-3.8694,-6.6202,0.6312,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (32).jpg,-12.7454,-7.0396,-4.5553,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (33).jpg,-7.0311,-6.2456,-4.1643,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (34).jpg,8.7531,-13.1219,12.1934,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (35).jpg,13.2621,-8.0716,-0.7699,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (36).jpg,8.6355,-9.4474,8.3974,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (37).jpg,-11.0301,-9.4282,-4.6685,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (38).jpg,-12.2231,-11.8961,-4.6573,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (39).jpg,5.9175,-9.1367,6.1232,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (40).jpg,-11.5328,-10.2548,-4.2345,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (41).jpg,7.0305,-13.0757,4.7501,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (42).jpg,9.4847,-6.5072,1.5808,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (43).jpg,-13.027,-10.9935,7.6764,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (44).jpg,-13.1256,-10.5028,7.5937,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (45).jpg,-12.7551,-3.9102,-0.6456,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (46).jpg,3.8049,-13.807,10.8011,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (47).jpg,11.3629,-11.2774,8.5298,STU48,ex_STU48_20230610_angle.csv
SUT48_20230610 (48).jpg,-10.3452,-9.7735,-6.6762,STU48,ex_STU48_20230610_angle.csv
SUT48_20240701 (1).jpg,10.22,-13.9802,6.9716,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (2).jpg,6.6757,-6.8534,2.8162,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (3).jpg,12.2546,-13.0343,7.3844,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (4).jpg,-6.0518,-12.7766,-5.511,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (5).jpg,-7.9557,-8.241,-3.7362,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (6).jpg,0.9279,-8.1258,7.9634,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (7).jpg,-6.1118,-9.8669,0.4021,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (8).jpg,9.0122,-12.7734,5.0984,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (9).jpg,10.0345,-9.2677,4.4465,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (10).jpg,-4.7026,-9.1346,-1.5829,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (11).jpg,4.4757,-11.4412,-0.2777,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (12).jpg,7.1646,-7.614,7.1087,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (13).jpg,-10.824,-8.9309,-7.033,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (14).jpg,-7.9462,-10.8974,0.3695,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (15).jpg,8.7417,-14.3507,9.5806,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (16).jpg,10.8809,-17.554,8.4131,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (17).jpg,1.9136,-11.8344,7.6542,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (18).jpg,-8.5523,-5.9058,-3.0185,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (19).jpg,-8.4681,-6.9458,1.3293,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (20).jpg,-9.3021,-9.9948,-2.4918,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (21).jpg,-8.674,-11.0454,-2.523,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (22).jpg,-2.6436,-10.5178,0.1778,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (23).jpg,13.0199,-12.7451,5.3053,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (24).jpg,-8.1212,-7.7331,-5.0491,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (25).jpg,-10.32,-6.6086,-1.424,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (26).jpg,18.0029,-7.3062,-1.0852,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (27).jpg,0.2126,-5.4659,10.1388,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (28).jpg,-4.4666,-9.4421,-3.6473,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (29).jpg,15.5323,-11.0797,9.038,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (30).jpg,-3.0715,-10.1781,-0.4542,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (31).jpg,7.1729,-9.7463,6.3601,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (32).jpg,-13.9966,-11.8993,-4.3964,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (33).jpg,10.3367,-12.2717,-1.6461,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (34).jpg,3.0138,-11.2014,5.6207,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (35).jpg,-13.0488,-11.8712,-2.4975,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (36).jpg,-8.3875,-10.8735,1.3279,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (37).jpg,8.7397,-12.2703,4.1456,STU48,ex_STU48_20240701_angle.csv
SUT48_20240701 (38).jpg,8.8055,-9.267,5.1392,STU48,ex_STU48_20240701_angle.csv
SUT48_20250622 (1).jpg,16.3402,-10.8119,6.697,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (2).jpg,11.4191,-11.1636,4.8686,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (3).jpg,-7.9848,-13.1314,-9.998,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (4).jpg,-13.9928,-10.646,-2.824,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (5).jpg,20.3216,-12.0807,6.7843,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (6).jpg,13.381,-12.5052,1.2511,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (7).jpg,-10.7676,-10.5464,-2.646,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (8).jpg,11.5094,-14.3002,10.9234,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (9).jpg,11.1372,-7.6555,2.3413,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (10).jpg,-8.8924,-9.8059,-9.4505,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (11).jpg,15.1383,-11.5549,0.5496,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (12).jpg,15.9702,-10.6359,10.0324,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (13).jpg,3.4529,-5.9952,-2.7071,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (14).jpg,7.3761,-11.9428,9.7462,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (15).jpg,-5.979,-5.3626,3.1803,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (16).jpg,-13.3825,-15.4177,-8.7176,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (17).jpg,9.2345,-9.8766,4.5652,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (18).jpg,9.4861,-12.9941,7.0744,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (19).jpg,-10.6712,-7.4958,-5.9598,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (20).jpg,-3.9246,-8.6881,-6.7285,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (21).jpg,11.4494,-10.9049,2.8763,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (22).jpg,21.1724,-13.943,9.7977,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (23).jpg,3.3683,-13.1632,5.3635,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (24).jpg,-3.5552,-7.1901,7.1836,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (25).jpg,-12.9151,-12.1616,-4.3243,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (26).jpg,6.2796,-14.7316,1.6014,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (27).jpg,7.6767,-14.6678,5.3361,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (28).jpg,-10.0706,-11.2432,-8.673,STU48,ex_STU48_20250622_angle.csv
SUT48_20250622 (29).jpg,9.5076,-9.9502,9.9896,STU48,ex_STU48_20250622_angle.csv
keyakizaka_20151003 (1).jpg,22.8442,-13.5682,-3.6567,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (2).jpg,17.4768,-10.9064,-8.7962,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (3).jpg,6.8136,-8.5033,2.5821,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (4).jpg,2.0384,-12.3621,1.346,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (5).jpg,12.0719,-11.8935,2.2071,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (6).jpg,16.1642,-10.7911,-2.9012,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (7).jpg,9.9701,-5.4715,-3.3124,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (8).jpg,-15.3958,-10.1783,-4.6692,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (9).jpg,4.6014,-10.2026,2.5642,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (10).jpg,-5.7505,-6.4903,0.9348,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (11).jpg,19.0126,-9.6156,-9.8609,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (12).jpg,15.1572,-9.7064,5.0444,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (13).jpg,14.6931,-14.0231,-0.2686,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (14).jpg,-7.6651,-13.483,-3.81,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (15).jpg,-5.9346,-13.3775,-6.0206,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (16).jpg,12.438,-11.1113,1.4219,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (17).jpg,18.3251,-9.6388,-9.2879,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (18).jpg,0.1209,-6.2427,2.7643,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (19).jpg,1.7217,-8.6039,2.2356,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (20).jpg,-1.2959,-18.9099,-0.6768,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151003 (21).jpg,-1.144,-10.4845,2.5303,Sakurazaka,ex_Keyakizaka_20151003_angle.csv
keyakizaka_20151023 (1).jpg,17.8846,-10.4679,2.0546,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (2).jpg,24.5646,-6.8305,-2.5531,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (3).jpg,22.0474,-10.4869,5.7278,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (4).jpg,5.9158,-10.991,1.3716,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (5).jpg,18.5392,-10.5949,1.4145,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (6).jpg,15.4341,-6.7376,0.2681,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (7).jpg,2.9222,-8.3664,4.4188,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (8).jpg,20.1819,-10.7335,5.2581,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (9).jpg,15.0173,-10.5427,3.0155,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (10).jpg,-19.8255,-6.1339,6.5418,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (11).jpg,-12.9467,-8.3523,3.4795,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (12).jpg,-7.2758,-11.9766,-9.6919,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (13).jpg,-9.2609,-2.7827,11.3662,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (14).jpg,-19.3858,-10.134,-0.955,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (15).jpg,20.2989,-8.9428,-1.8591,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (16).jpg,22.4152,-14.5494,3.177,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (17).jpg,16.5713,-7.4943,1.1532,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (18).jpg,8.7599,-6.7863,1.0151,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (19).jpg,0.642,-10.0039,-6.9333,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (20).jpg,-0.579,-7.8062,0.1952,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20151023 (21).jpg,11.3076,-14.2747,2.9832,Sakurazaka,ex_Keyakizaka_20151023_angle.csv
keyakizaka_20160303 (3).jpg,13.4553,-15.1969,8.3486,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (21).jpg,6.4388,-11.475,2.6567,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (22).jpg,16.0825,-16.2008,17.2256,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (23).jpg,-9.6276,-11.2531,4.8586,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (24).jpg,4.6788,-10.2048,2.7693,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (25).jpg,-8.2191,-10.3865,0.6513,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (26).jpg,-7.7748,-9.2825,-2.2898,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (27).jpg,-25.2048,-5.9178,1.0808,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (28).jpg,14.9961,-15.4792,5.0386,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (29).jpg,-22.2207,-10.9244,-5.1279,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (30).jpg,7.751,-14.3112,22.1811,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (31).jpg,13.8063,-9.7618,-2.6842,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (32).jpg,-7.4066,-7.4735,0.9559,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (33).jpg,3.453,-10.3137,0.4461,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (34).jpg,-16.1596,-7.9169,-0.2711,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (35).jpg,0.8295,-11.3115,6.7452,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (36).jpg,17.3969,-17.5683,0.3871,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (37).jpg,-6.0952,-11.2192,-10.1677,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (38).jpg,15.4937,-10.885,10.1447,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160303 (39).jpg,16.2659,-8.6754,1.6448,Sakurazaka,ex_Keyakizaka_20160303_angle.csv
keyakizaka_20160406 (1).jpg,-4.7225,-6.9382,-3.7943,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (2).jpg,25.5931,-12.7325,-0.2778,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (3).jpg,22.8584,-8.6378,1.0722,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (4).jpg,21.3862,-5.1476,-2.1168,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (5).jpg,-2.8629,-9.1346,-2.1481,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (6).jpg,18.2683,-8.51,1.2797,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (7).jpg,27.7483,-9.4523,0.5753,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (8).jpg,23.8455,-8.7728,8.3214,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (9).jpg,22.5645,-14.6238,6.8193,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (10).jpg,13.1697,-11.8076,4.8489,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (11).jpg,-11.2214,-9.8719,-4.7649,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (12).jpg,32.2482,-9.3351,-1.9598,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (13).jpg,-10.9394,-7.8691,0.3512,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (14).jpg,-8.8286,-8.2716,3.6186,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (15).jpg,22.4941,-12.0866,1.8459,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (16).jpg,33.3269,-3.1137,-6.4867,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (17).jpg,23.3231,-11.636,4.341,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (18).jpg,-21.636,-8.7685,-6.9758,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (19).jpg,-18.0612,-6.9808,0.432,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160406 (20).jpg,32.6284,-4.0336,-0.4229,Sakurazaka,ex_Keyakizaka_20160406_angle.csv
keyakizaka_20160810 (1).jpg,-12.7523,-2.9543,8.1428,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (2).jpg,19.4971,-14.8919,0.361,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (3).jpg,13.9003,-19.7853,14.0753,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (4).jpg,-17.8178,-9.993,-8.2569,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (5).jpg,17.4973,-7.1207,-0.7709,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (6).jpg,-9.5934,-7.1135,-3.5977,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (7).jpg,-22.144,-14.278,-8.1679,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (8).jpg,32.8363,-11.5214,8.7228,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (9).jpg,-11.5491,-13.3176,-5.698,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (10).jpg,6.21,-12.7618,1.9193,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (11).jpg,-16.4646,-9.694,-11.5136,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (12).jpg,22.3643,-10.1142,3.7824,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (13).jpg,-5.9057,-13.9115,-4.2689,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (14).jpg,-25.6776,-7.1617,7.5046,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (15).jpg,-27.7924,-16.3525,-5.9834,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (16).jpg,15.4146,-11.6824,9.5745,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (17).jpg,27.1156,-0.5803,-5.425,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (18).jpg,-18.1587,-18.9437,-17.5688,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (19).jpg,1.1676,-13.8959,-1.9273,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20160810 (20).jpg,-4.2302,-12.826,-0.8574,Sakurazaka,ex_Keyakizaka_20160810_angle.csv
keyakizaka_20161130 (1).jpg,-8.4992,-5.6073,-3.591,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (2).jpg,27.0268,-10.932,2.636,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (3).jpg,13.0264,-8.7321,5.8129,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (4).jpg,-25.1657,-4.5349,4.2356,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (5).jpg,-19.8285,-3.4135,-3.0165,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (6).jpg,-3.6416,-10.7488,-3.836,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (7).jpg,-13.3257,-3.485,-1.5286,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (8).jpg,-29.0868,-4.9301,-3.118,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (9).jpg,-14.6195,-7.4603,-3.4732,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (10).jpg,6.0138,-10.6545,8.4975,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (11).jpg,-18.3711,-7.4019,0.8283,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (12).jpg,13.1644,-7.8973,0.288,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (13).jpg,-8.6001,-6.1198,-1.1998,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (14).jpg,14.2973,-7.0841,1.309,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (15).jpg,3.1318,-13.8376,5.9349,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
keyakizaka_20161130 (16).jpg,18.6779,-4.8482,0.1384,Sakurazaka,ex_Keyakizaka_20161130_angle.csv
